Scopus	model based evaluation of schooland non school related measures to control the covid 1pandemic	SCOPUS_ID:85102511759	10.1038/s41467-021-21899-6	None	Article	Full Text
Scopus	model based evaluation of schooland non school related measures to control the covid 1pandemic	SCOPUS_ID:85102511759	10.1038/s41467-021-21899-6	None	Article	Full Text
Scopus	improving the measurement of alexithymia in autistic adultsa psychometric investigation and refinement of the twenty item toronto alexithymia scale	SCOPUS_ID:85101910859	10.1186/s13229-021-00427-9	None	None	Full Text
Scopus	improving the measurement of alexithymia in autistic adultsa psychometric investigation and refinement of the twenty item toronto alexithymia scale	SCOPUS_ID:85101910859	10.1186/s13229-021-00427-9	None	None	Full Text
Scopus	prevalence of thyroid carcinoma in nodules with thy cytologythe role of preoperative ultrasonography and strain elastography	SCOPUS_ID:85104082281	10.1186/s13044-021-00098-x	None	Article	Full Text
Scopus	prevalence of thyroid carcinoma in nodules with thy cytologythe role of preoperative ultrasonography and strain elastography	SCOPUS_ID:85104082281	10.1186/s13044-021-00098-x	None	Article	Full Text
Scopus	scmetbayesian modeling of dna methylation heterogeneity at single cell resolution	SCOPUS_ID:85104717178	10.1186/s13059-021-02329-8	None	Article	Full Text
Scopus	scmetbayesian modeling of dna methylation heterogeneity at single cell resolution	SCOPUS_ID:85104717178	10.1186/s13059-021-02329-8	None	Article	Full Text
Scopus	crosstalk between codon optimality and cis regulatory elements dictates mrna stability	SCOPUS_ID:85098946891	10.1186/s13059-020-02251-5	None	Article	Full Text
Scopus	crosstalk between codon optimality and cis regulatory elements dictates mrna stability	SCOPUS_ID:85098946891	10.1186/s13059-020-02251-5	None	Article	Full Text
Scopus	the associations between maternal and child diet quality and child adhd findings from a large norwegian pregnancy cohort study	SCOPUS_ID:85102686643	10.1186/s12888-021-03130-4	None	Article	Full Text
Scopus	the associations between maternal and child diet quality and child adhd findings from a large norwegian pregnancy cohort study	SCOPUS_ID:85102686643	10.1186/s12888-021-03130-4	None	Article	Full Text
Scopus	quantifying individual variability in exposure risk to mosquito bites in the cascades regionburkina faso	SCOPUS_ID:85100174787	10.1186/s12936-020-03538-5	None	Article	Full Text
Scopus	quantifying individual variability in exposure risk to mosquito bites in the cascades regionburkina faso	SCOPUS_ID:85100174787	10.1186/s12936-020-03538-5	None	Article	Full Text
Scopus	longitudinal association between an overall diet quality index and latent profiles of cardiovascular risk factorsresults from a population based 1year follow up cohort study	SCOPUS_ID:85102387999	10.1186/s12986-021-00560-5	None	Article	Full Text
Scopus	longitudinal association between an overall diet quality index and latent profiles of cardiovascular risk factorsresults from a population based 1year follow up cohort study	SCOPUS_ID:85102387999	10.1186/s12986-021-00560-5	None	Article	Full Text
Scopus	predicting adaptations to resistance training plus overfeeding using bayesian regressiona preliminary investigation	SCOPUS_ID:85107354075	10.3390/jfmk6020036	None	Article	Full Text
Scopus	predicting adaptations to resistance training plus overfeeding using bayesian regressiona preliminary investigation	SCOPUS_ID:85107354075	10.3390/jfmk6020036	None	Article	Full Text
Scopus	forecasting hospitalizations due to covid 1in south dakotausa	SCOPUS_ID:85105369122	10.1007/s41666-021-00094-8	None	Article	Full Text
Scopus	forecasting hospitalizations due to covid 1in south dakotausa	SCOPUS_ID:85105369122	10.1007/s41666-021-00094-8	None	Article	Full Text
Scopus	remdesivir for covid 1pneumoniastill undecidedbut it might all be about adequate timing	SCOPUS_ID:85099050466	10.1007/s00228-020-03085-7	None	Letter	Full Text
Scopus	remdesivir for covid 1pneumoniastill undecidedbut it might all be about adequate timing	SCOPUS_ID:85099050466	10.1007/s00228-020-03085-7	None	Letter	Full Text
Scopus	using bayes theorem to estimate positive and negative predictive values for continuously and ordinally scaled diagnostic tests	SCOPUS_ID:85101865277	10.1002/mpr.1868	None	Article	Full Text
Scopus	using bayes theorem to estimate positive and negative predictive values for continuously and ordinally scaled diagnostic tests	SCOPUS_ID:85101865277	10.1002/mpr.1868	None	Article	Full Text
Scopus	mutation load decreases with haplotype age in wild soay sheep	SCOPUS_ID:85105826792	10.1002/evl3.229	None	Letter	Full Text
Scopus	mutation load decreases with haplotype age in wild soay sheep	SCOPUS_ID:85105826792	10.1002/evl3.229	None	Letter	Full Text
Scopus	knockout serotonin transporter in rats moderates outcome and stimulus generalization	SCOPUS_ID:85098850713	10.1038/s41398-020-01162-0	None	Article	Full Text
Scopus	knockout serotonin transporter in rats moderates outcome and stimulus generalization	SCOPUS_ID:85098850713	10.1038/s41398-020-01162-0	None	Article	Full Text
Scopus	seroprevalence of severe acute respiratory syndrome coronavirus igg in jubasouth sudan2020	SCOPUS_ID:85106537331	10.3201/eid2706.210568	None	Article	Full Text
Scopus	seroprevalence of severe acute respiratory syndrome coronavirus igg in jubasouth sudan2020	SCOPUS_ID:85106537331	10.3201/eid2706.210568	None	Article	Full Text
Scopus	the association of smoking status with sars cov infectionhospitalization and mortality from covid 19a living rapid evidence review with bayesian meta analyses (version 7)	SCOPUS_ID:85096719094	10.1111/add.15276	None	Review	Full Text
Scopus	the association of smoking status with sars cov infectionhospitalization and mortality from covid 19a living rapid evidence review with bayesian meta analyses (version 7)	SCOPUS_ID:85096719094	10.1111/add.15276	None	Review	Full Text
Scopus	qualifying drug dosing regimens in pediatrics using gaussian processes	SCOPUS_ID:85100858860	10.1002/sim.8907	None	Article	Full Text
Scopus	qualifying drug dosing regimens in pediatrics using gaussian processes	SCOPUS_ID:85100858860	10.1002/sim.8907	None	Article	Full Text
Scopus	higher vs lower doses of dexamethasone in patients with covid 1and severe hypoxia (covid steroid 2trialprotocol for a secondary bayesian analysis	SCOPUS_ID:85101768138	10.1111/aas.13793	None	Article	Full Text
Scopus	higher vs lower doses of dexamethasone in patients with covid 1and severe hypoxia (covid steroid 2trialprotocol for a secondary bayesian analysis	SCOPUS_ID:85101768138	10.1111/aas.13793	None	Article	Full Text
Scopus	veracity judgementnot accuracyreconsidering the role of facial expressionsempathyand emotion recognition training on deception detection	SCOPUS_ID:85104382865	10.1177/1747021820978851	None	Article	Full Text
Scopus	veracity judgementnot accuracyreconsidering the role of facial expressionsempathyand emotion recognition training on deception detection	SCOPUS_ID:85104382865	10.1177/1747021820978851	None	Article	Full Text
Scopus	computational phenotyping of brain behavior dynamics underlying approach avoidance conflict in major depressive disorder	SCOPUS_ID:85106291769	10.1371/journal.pcbi.1008955	None	Article	Full Text
Scopus	computational phenotyping of brain behavior dynamics underlying approach avoidance conflict in major depressive disorder	SCOPUS_ID:85106291769	10.1371/journal.pcbi.1008955	None	Article	Full Text
Scopus	epigenetic mechanisms mediating cell state transitions in chondrocytes	SCOPUS_ID:85101864566	10.1002/jbmr.4263	None	Article	Full Text
Scopus	epigenetic mechanisms mediating cell state transitions in chondrocytes	SCOPUS_ID:85101864566	10.1002/jbmr.4263	None	Article	Full Text
Scopus	population dynamics and structural effects at short and long range support the hypothesis of the selective advantage of the g61sars cov spike variant	SCOPUS_ID:85106068771	10.1093/molbev/msaa337	None	Article	Full Text
Scopus	population dynamics and structural effects at short and long range support the hypothesis of the selective advantage of the g61sars cov spike variant	SCOPUS_ID:85106068771	10.1093/molbev/msaa337	None	Article	Full Text
Scopus	modelling the impact of the tier system on sars cov transmission in the uk between the first and second national lockdowns	SCOPUS_ID:85105073839	10.1136/bmjopen-2021-050346	None	Article	Full Text
Scopus	modelling the impact of the tier system on sars cov transmission in the uk between the first and second national lockdowns	SCOPUS_ID:85105073839	10.1136/bmjopen-2021-050346	None	Article	Full Text
Scopus	virus prevalence and genetic diversity across a wild bumblebee community	SCOPUS_ID:85105414286	10.3389/fmicb.2021.650747	None	Article	Full Text
Scopus	virus prevalence and genetic diversity across a wild bumblebee community	SCOPUS_ID:85105414286	10.3389/fmicb.2021.650747	None	Article	Full Text
Scopus	mrlocusidentifying causal genes mediating a trait through bayesian estimation of allelic heterogeneity	SCOPUS_ID:85104997074	10.1371/journal.pgen.1009455	None	Article	Full Text
Scopus	mrlocusidentifying causal genes mediating a trait through bayesian estimation of allelic heterogeneity	SCOPUS_ID:85104997074	10.1371/journal.pgen.1009455	None	Article	Full Text
Scopus	quantifying pyrodiversity and its drivers	SCOPUS_ID:85104347870	10.1098/rspb.2020.3202	None	Article	Full Text
Scopus	quantifying pyrodiversity and its drivers	SCOPUS_ID:85104347870	10.1098/rspb.2020.3202	None	Article	Full Text
Scopus	modeling longitudinal dynamics of comorbidities	SCOPUS_ID:85102055604	10.1145/3450439.3451871	None	Conference Paper	Full Text
Scopus	modeling longitudinal dynamics of comorbidities	SCOPUS_ID:85102055604	10.1145/3450439.3451871	None	Conference Paper	Full Text
Scopus	effects of a rehabilitation programme using a nasal inspiratory restriction device in copd	SCOPUS_ID:85104131345	10.3390/ijerph18084207	None	Article	Full Text
Scopus	effects of a rehabilitation programme using a nasal inspiratory restriction device in copd	SCOPUS_ID:85104131345	10.3390/ijerph18084207	None	Article	Full Text
Scopus	joint modeling of individual trajectorieswithin individual variabilityand a later outcomesystolic blood pressure through childhood and left ventricular mass in early adulthood	SCOPUS_ID:85104047644	10.1093/aje/kwaa224	None	Article	Full Text
Scopus	joint modeling of individual trajectorieswithin individual variabilityand a later outcomesystolic blood pressure through childhood and left ventricular mass in early adulthood	SCOPUS_ID:85104047644	10.1093/aje/kwaa224	None	Article	Full Text
Scopus	computer mouse movements as an indicator of work stresslongitudinal observational field study	SCOPUS_ID:85103592475	10.2196/27121	None	Article	Full Text
Scopus	computer mouse movements as an indicator of work stresslongitudinal observational field study	SCOPUS_ID:85103592475	10.2196/27121	None	Article	Full Text
Scopus	fernandez–steel skew normal conditional autoregressive (fssn carmodel in stan for spatial data	SCOPUS_ID:85103812791	10.3390/sym13040545	None	Article	Full Text
Scopus	fernandez–steel skew normal conditional autoregressive (fssn carmodel in stan for spatial data	SCOPUS_ID:85103812791	10.3390/sym13040545	None	Article	Full Text
Scopus	metabolic monitoring via on line analysis of <sup>13</sup>c enriched carbon dioxide in exhaled mouse breath using substrate integrated hollow waveguide infrared spectroscopy and luminescence sensing combined with bayesian sampling	SCOPUS_ID:85102095904	10.1088/1752-7163/ab8dcd	None	Article	Full Text
Scopus	metabolic monitoring via on line analysis of <sup>13</sup>c enriched carbon dioxide in exhaled mouse breath using substrate integrated hollow waveguide infrared spectroscopy and luminescence sensing combined with bayesian sampling	SCOPUS_ID:85102095904	10.1088/1752-7163/ab8dcd	None	Article	Full Text
Scopus	health and institutional risk factors of covid 1mortality in mexico2020	SCOPUS_ID:85101945096	10.1016/j.amepre.2020.10.015	None	Article	Full Text
Scopus	health and institutional risk factors of covid 1mortality in mexico2020	SCOPUS_ID:85101945096	10.1016/j.amepre.2020.10.015	None	Article	Full Text
Scopus	health and institutional risk factors of covid 1mortality in mexico2020	SCOPUS_ID:85101945096	10.1016/j.amepre.2020.10.015	None	Article	Full Text
Scopus	prognosis and treatment effects of hiv associated talaromycosis in a real world patient cohort	SCOPUS_ID:85104048098	10.1093/mmy/myab005	None	Article	Full Text
Scopus	prognosis and treatment effects of hiv associated talaromycosis in a real world patient cohort	SCOPUS_ID:85104048098	10.1093/mmy/myab005	None	Article	Full Text
Scopus	early sedation with dexmedetomidine in ventilated critically ill patients and heterogeneity of treatment effect in the spice iii randomised controlled trial	SCOPUS_ID:85102253849	10.1007/s00134-021-06356-8	None	Article	Full Text
Scopus	early sedation with dexmedetomidine in ventilated critically ill patients and heterogeneity of treatment effect in the spice iii randomised controlled trial	SCOPUS_ID:85102253849	10.1007/s00134-021-06356-8	None	Article	Full Text
Scopus	sexand time specific parental effects of warming on reproduction and offspring quality in a coral reef fish	SCOPUS_ID:85099396726	10.1111/eva.13187	None	Article	Full Text
Scopus	sexand time specific parental effects of warming on reproduction and offspring quality in a coral reef fish	SCOPUS_ID:85099396726	10.1111/eva.13187	None	Article	Full Text
Scopus	topography as a factor driving small scale variation in tree fine root traits and root functional diversity in a species rich tropical montane forest	SCOPUS_ID:85098448551	10.1111/nph.17136	None	Article	Full Text
Scopus	topography as a factor driving small scale variation in tree fine root traits and root functional diversity in a species rich tropical montane forest	SCOPUS_ID:85098448551	10.1111/nph.17136	None	Article	Full Text
Scopus	the role of oxytocin in delay of gratification and flexibility in non social decision making	SCOPUS_ID:85104047032	10.7554/ELIFE.61844	None	Article	Full Text
Scopus	the role of oxytocin in delay of gratification and flexibility in non social decision making	SCOPUS_ID:85104047032	10.7554/ELIFE.61844	None	Article	Full Text
Scopus	a hierarchical dynamic model used for investigating feed efficiency and its relationship with hepatic gene expression in apoe*leiden.cetp mice	SCOPUS_ID:85105035967	10.14814/phy2.14832	None	Article	Full Text
Scopus	a hierarchical dynamic model used for investigating feed efficiency and its relationship with hepatic gene expression in apoe*leiden.cetp mice	SCOPUS_ID:85105035967	10.14814/phy2.14832	None	Article	Full Text
Scopus	parasite host dynamics throughout antimalarial drug development stages complicate the translation of parasite clearance	SCOPUS_ID:85103001330	10.1128/AAC.01539-20	None	Article	Full Text
Scopus	parasite host dynamics throughout antimalarial drug development stages complicate the translation of parasite clearance	SCOPUS_ID:85103001330	10.1128/AAC.01539-20	None	Article	Full Text
Scopus	bayesian methods for meta analyses of binary outcomesimplementationsexamplesand impact of priors	SCOPUS_ID:85103001794	10.3390/ijerph18073492	None	Article	Full Text
Scopus	bayesian methods for meta analyses of binary outcomesimplementationsexamplesand impact of priors	SCOPUS_ID:85103001794	10.3390/ijerph18073492	None	Article	Full Text
Scopus	estimating true prevalence of schistosoma mansoni from population summary measures based on the kato katz diagnostic technique	SCOPUS_ID:85105696596	10.1371/journal.pntd.0009310	None	Article	Full Text
Scopus	estimating true prevalence of schistosoma mansoni from population summary measures based on the kato katz diagnostic technique	SCOPUS_ID:85105696596	10.1371/journal.pntd.0009310	None	Article	Full Text
Scopus	incorporation of feeding functional group information informs explanatory patterns of long term population changes in fish assemblages	SCOPUS_ID:85103516712	10.7717/peerj.11032	None	Article	Full Text
Scopus	incorporation of feeding functional group information informs explanatory patterns of long term population changes in fish assemblages	SCOPUS_ID:85103516712	10.7717/peerj.11032	None	Article	Full Text
Scopus	no evidence for trade offs between lifespanfecundityand basal metabolic rate mediated by liver fatty acid composition in birds	SCOPUS_ID:85104209163	10.3389/fcell.2021.638501	None	Article	Full Text
Scopus	no evidence for trade offs between lifespanfecundityand basal metabolic rate mediated by liver fatty acid composition in birds	SCOPUS_ID:85104209163	10.3389/fcell.2021.638501	None	Article	Full Text
Scopus	clustering and longitudinal change in sars cov seroprevalence in school children in the canton of zurichswitzerlandprospective cohort study of 5schools	SCOPUS_ID:85103006216	10.1136/bmj.n616	None	Article	Full Text
Scopus	clustering and longitudinal change in sars cov seroprevalence in school children in the canton of zurichswitzerlandprospective cohort study of 5schools	SCOPUS_ID:85103006216	10.1136/bmj.n616	None	Article	Full Text
Scopus	racial disparities in coronavirus disease 201(covid 19mortality are driven by unequal infection risks	SCOPUS_ID:85102351746	10.1093/cid/ciaa1723	None	Article	Full Text
Scopus	racial disparities in coronavirus disease 201(covid 19mortality are driven by unequal infection risks	SCOPUS_ID:85102351746	10.1093/cid/ciaa1723	None	Article	Full Text
Scopus	effects of parasites upon non host predator avoidance behaviour in native and invasive gammarids	SCOPUS_ID:85096339789	10.1017/S0031182020002140	None	Article	Full Text
Scopus	effects of parasites upon non host predator avoidance behaviour in native and invasive gammarids	SCOPUS_ID:85096339789	10.1017/S0031182020002140	None	Article	Full Text
Scopus	effects of parasites upon non host predator avoidance behaviour in native and invasive gammarids	SCOPUS_ID:85096339789	10.1017/S0031182020002140	None	Article	Full Text
Scopus	neonatal spectral eeg is prognostic of cognitive abilities at school age in premature infants without overt brain damage	SCOPUS_ID:85091604037	10.1007/s00431-020-03818-x	None	Article	Full Text
Scopus	neonatal spectral eeg is prognostic of cognitive abilities at school age in premature infants without overt brain damage	SCOPUS_ID:85091604037	10.1007/s00431-020-03818-x	None	Article	Full Text
Scopus	the influence of emg triggered robotic movement on walkingmuscle force and spasticity after an ischemic stroke	SCOPUS_ID:85102585703	10.3390/medicina57030227	None	Article	Full Text
Scopus	the influence of emg triggered robotic movement on walkingmuscle force and spasticity after an ischemic stroke	SCOPUS_ID:85102585703	10.3390/medicina57030227	None	Article	Full Text
Scopus	a dynamic bayesian model for identifying high mortality risk in hospitalized covid 1patients	SCOPUS_ID:85104464299	10.3390/IDR13010027	None	Article	Full Text
Scopus	a dynamic bayesian model for identifying high mortality risk in hospitalized covid 1patients	SCOPUS_ID:85104464299	10.3390/IDR13010027	None	Article	Full Text
Scopus	emerging fungal pathogen of an invasive grassimplications for competition with native plant species	SCOPUS_ID:85102328917	10.1371/journal.pone.0237894	None	Article	Full Text
Scopus	emerging fungal pathogen of an invasive grassimplications for competition with native plant species	SCOPUS_ID:85102328917	10.1371/journal.pone.0237894	None	Article	Full Text
Scopus	contributions of age related and audibility related deficits to aided consonant identification in presbycusisa causal inference analysis	SCOPUS_ID:85102566659	10.3389/fnagi.2021.640522	None	Article	Full Text
Scopus	contributions of age related and audibility related deficits to aided consonant identification in presbycusisa causal inference analysis	SCOPUS_ID:85102566659	10.3389/fnagi.2021.640522	None	Article	Full Text
Scopus	signed and unsigned reward prediction errors dynamically enhance learning and memory	SCOPUS_ID:85103330392	10.7554/eLife.61077	None	Article	Full Text
Scopus	signed and unsigned reward prediction errors dynamically enhance learning and memory	SCOPUS_ID:85103330392	10.7554/eLife.61077	None	Article	Full Text
Scopus	an interactive web based sexual health literacy program for safe sex practice for female chinese university studentsmulticenter randomized controlled trial	SCOPUS_ID:85102964682	10.2196/22564	None	Article	Full Text
Scopus	an interactive web based sexual health literacy program for safe sex practice for female chinese university studentsmulticenter randomized controlled trial	SCOPUS_ID:85102964682	10.2196/22564	None	Article	Full Text
Scopus	the sociospatial factors of deathanalyzing effects of geospatially distributed variables in a bayesian mortality model for hong kong	SCOPUS_ID:85103344404	10.1371/journal.pone.0247795	None	Article	Full Text
Scopus	the sociospatial factors of deathanalyzing effects of geospatially distributed variables in a bayesian mortality model for hong kong	SCOPUS_ID:85103344404	10.1371/journal.pone.0247795	None	Article	Full Text
Scopus	external validity of docetaxel triplet trials in advanced gastric cancerare there patients who still benefit?	SCOPUS_ID:85091414574	10.1007/s10120-020-01116-x	None	Article	Full Text
Scopus	external validity of docetaxel triplet trials in advanced gastric cancerare there patients who still benefit?	SCOPUS_ID:85091414574	10.1007/s10120-020-01116-x	None	Article	Full Text
Scopus	the circadian oscillator analysed at the single transcript level	SCOPUS_ID:85102914688	10.15252/msb.202010135	None	Article	Full Text
Scopus	the circadian oscillator analysed at the single transcript level	SCOPUS_ID:85102914688	10.15252/msb.202010135	None	Article	Full Text
Scopus	long term effects of laparoscopic sleeve gastrectomy and roux en y gastric bypass on body composition and bone mass density	SCOPUS_ID:85098185152	10.1159/000512450	None	Article	Full Text
Scopus	long term effects of laparoscopic sleeve gastrectomy and roux en y gastric bypass on body composition and bone mass density	SCOPUS_ID:85098185152	10.1159/000512450	None	Article	Full Text
Scopus	estimating the cumulative incidence of sarscov with imperfect serological testsexploiting cutoff free approaches	SCOPUS_ID:85102654153	10.1371/JOURNAL.PCBI.1008728	None	Article	Full Text
Scopus	estimating the cumulative incidence of sarscov with imperfect serological testsexploiting cutoff free approaches	SCOPUS_ID:85102654153	10.1371/JOURNAL.PCBI.1008728	None	Article	Full Text
Scopus	equivolumetric protocol generates library sizes proportional to total microbial load in 16s amplicon sequencing	SCOPUS_ID:85102459455	10.3389/fmicb.2021.638231	None	Article	Full Text
Scopus	equivolumetric protocol generates library sizes proportional to total microbial load in 16s amplicon sequencing	SCOPUS_ID:85102459455	10.3389/fmicb.2021.638231	None	Article	Full Text
Scopus	an open label trial to assess safety of losartan for treating worsening respiratory illness in covid 19	SCOPUS_ID:85102058575	10.3389/fmed.2021.630209	None	Article	Full Text
Scopus	an open label trial to assess safety of losartan for treating worsening respiratory illness in covid 19	SCOPUS_ID:85102058575	10.3389/fmed.2021.630209	None	Article	Full Text
Scopus	data driven method to infer the seizure propagation patterns in an epileptic brain from intracranial electroencephalography	SCOPUS_ID:85102301907	10.1371/JOURNAL.PCBI.1008689	None	Article	Full Text
Scopus	data driven method to infer the seizure propagation patterns in an epileptic brain from intracranial electroencephalography	SCOPUS_ID:85102301907	10.1371/JOURNAL.PCBI.1008689	None	Article	Full Text
Scopus	estimating the extrinsic incubation period of malaria using a mechanistic model of sporogony	SCOPUS_ID:85102303524	10.1371/JOURNAL.PCBI.1008658	None	Article	Full Text
Scopus	estimating the extrinsic incubation period of malaria using a mechanistic model of sporogony	SCOPUS_ID:85102303524	10.1371/JOURNAL.PCBI.1008658	None	Article	Full Text
Scopus	imputation of ordinal outcomesa comparison of approaches in traumatic brain injury	SCOPUS_ID:85100592041	10.1089/neu.2019.6858	None	Article	Full Text
Scopus	imputation of ordinal outcomesa comparison of approaches in traumatic brain injury	SCOPUS_ID:85100592041	10.1089/neu.2019.6858	None	Article	Full Text
Scopus	automated analysis using a bayesian functional mixed effects model with gaussian process responses for wavelet spectra of spatiotemporal colonic manometry signals	SCOPUS_ID:85101711746	10.3389/fphys.2020.605066	None	Article	Full Text
Scopus	automated analysis using a bayesian functional mixed effects model with gaussian process responses for wavelet spectra of spatiotemporal colonic manometry signals	SCOPUS_ID:85101711746	10.3389/fphys.2020.605066	None	Article	Full Text
Scopus	a bayesian approach to incorporating spatiotemporal variation and uncertainty limits into modeling of predicted environmental concentrations from chemical monitoring campaigns	SCOPUS_ID:85100668101	10.1021/acs.est.0c06268	None	Article	Full Text
Scopus	a bayesian approach to incorporating spatiotemporal variation and uncertainty limits into modeling of predicted environmental concentrations from chemical monitoring campaigns	SCOPUS_ID:85100668101	10.1021/acs.est.0c06268	None	Article	Full Text
Scopus	evaluating equality in prescribing novel oral anticoagulants (noacsin englandthe protocol of a bayesian small area analysis	SCOPUS_ID:85100534413	10.1371/journal.pone.0246253	None	Article	Full Text
Scopus	evaluating equality in prescribing novel oral anticoagulants (noacsin englandthe protocol of a bayesian small area analysis	SCOPUS_ID:85100534413	10.1371/journal.pone.0246253	None	Article	Full Text
