Scopus	c79d4ec2b17b11eba37a44af2806d069	gradient free mcmc methods for dynamic causal modelling	SCOPUS_ID:84937764183	10.1016/j.neuroimage.2015.03.008	None	Article	20	2015-05-05	NeuroImage	None	[]	[]
Scopus	c938cdc5b17b11eb87ed44af2806d069	nonparametric bayes classification and hypothesis testing on manifolds	SCOPUS_ID:84862247721	10.1016/j.jmva.2012.02.020	None	Article	17	2012-10-01	Journal of Multivariate Analysis	None	[]	[]
Scopus	cad03bebb17b11eb8e0c44af2806d069	bayesian modeling of retrospective time to pregnancy data with digit preference bias	SCOPUS_ID:33646122211	10.1016/j.mcm.2005.06.007	None	Article	1	2006-06-01	Mathematical and Computer Modelling	None	[]	[]
